Lørdag 6. feb	Løb	DGI NORDJYSK TRAIL CUP 2026/2027 - HAMMER BAKKER TRAIL	/event/18811	Løb
Onsdag 10. feb	Trailløb	NIGHT TRAIL AFD. 4 - 2027	/event/18511	Trailløb | Højbjerg
Onsdag 24. feb	Trailløb	NIGHT TRAIL AFD. 5 - 2027	/event/18512	Trailløb | Højbjerg
Fredag 5. mar	Trailløb	BAKKELY MARATONS 2027	/event/18365	Trailløb | Skørping
Lørdag 6. mar	Trailløb	TRAILLØB - MOLS BJERGE VINTERLØB 2027	/event/19270	Trailløb | Ebeltoft
Søndag 7. mar	Løb	DGI NORDJYSK TRAIL CUP 2026/2027 - REBILD BAKKER TRAIL	/event/18812	Løb | Støvring
Onsdag 10. mar	Trailløb	NIGHT TRAIL AFD. 6 - 2027	/event/18513	Trailløb | Højbjerg
Lørdag 13. mar	Trailløb	NORTH COAST ULTRA 2027	/event/18363	Trailløb | Tisvildeleje
Søndag 14. mar	Løb	FRILØBET 2027	/event/18133	Løb | København Ø
Søndag 14. mar	Løb	GREAT NORTHERN RUN 2027	/event/18665	Løb | Kerteminde
Lørdag 20. mar	Trailløb	FUR ULTRA 2027	/event/18282	Trailløb | Fur
Søndag 21. mar	Løb	DGI NORDJYSK TRAIL CUP 2026/2027 - FOREST TO THE BAY BLOKHUS	/event/18813	Løb | Blokhus
Fredag 26. mar	Løb	WAYOUT BACKYARD ULTRA 2027	/event/18288	Løb | Silkeborg
Søndag 28. mar	Løb	DANA CUP RUN 2027	/event/18268	Løb | Hjørring
Mandag 29. mar	Løb	HELVEDE I NORD 2027	/event/18211	Løb | Tisvildeleje
Mandag 29. mar	Løb	SPARKRON EGÅ ENGSØ LØBET 2027	/event/18126	Løb | Risskov
Mandag 29. mar	Løb	SVINNINGE PÅSKEDAG 2027	/event/18379	Løb | Svinninge
Lørdag 10. apr	Trailløb	RØSNÆS TRAIL 2027	/event/18673	Trailløb | Kalundborg
Lørdag 17. apr	Løb	ULTRALØBET  ÆRØ "ROUTE 66" 2027	/event/17154	Løb | Marstal
Lørdag 24. apr	Løb	JULSØ ULTRA 2027	/event/17780	Løb | Silkeborg
Lørdag 24. apr	Løb	VESTER ASLUND BACKYARD ULTRA 2027	/event/18743	Løb | Vodskov
Lørdag 1. maj	Løb	SALOMON HAMMER TRAIL SPRING 2027	/event/19033	Løb | Allinge
Lørdag 1. maj	Løb	SPARNORD FAMILIELØB I MÅRSLET 2027	/event/18543	Løb | Mårslet
Søndag 2. maj	Løb	AALBORG HALVMARATHON 2027	/event/18518	Løb | Aalborg
Onsdag 5. maj	Trailløb	FYN ULTRA 2027	/event/18557	Trailløb | Mesinge
Torsdag 6. maj	Løb	VESTERSKOVSLØBET KRISTI HIMMELFARTSDAG 2027	/event/18742	Løb | Haderslev
Lørdag 8. maj	Løb	AU RUN 2027	/event/18491	Løb | Aarhus C
Lørdag 8. maj	Løb	BALTIC X COAST RUN 2027	/event/18495	Løb | Ostseebad Binz
Lørdag 8. maj	Løb	LILLEBÆLT HALVMARATHON 2027	/event/18476	Løb | Middelfart
Lørdag 15. maj	Løb	DEN GENFUNDNE BRO LØBET 2027	/event/18625	Løb | Brædstrup
Lørdag 15. maj	Løb	GUNDSØMAGLE BACKYARD ULTRA	/event/18658	Løb | Roskilde
Lørdag 22. maj	Løb	BØRNECANCERLØBET 2027 - KØBENHAVN	/event/18080	Løb | København Ø
Søndag 23. maj	Løb	STARPACE 2027 - POWERED BY STATE	/event/18531	Løb | København Ø
Torsdag 27. maj	Løb	DITUR GADELØB 2027	/event/19059	Løb | Aarhus C
Lørdag 29. maj	Løb	PEDER SKRAM LØBET 2027	/event/18383	Løb | Østbirk
Lørdag 29. maj	Triatlon	TRI VED SØEN 2027	/event/18699	Triatlon | Skørping
Søndag 30. maj	Løb	HO HALF MARATHON 2027	/event/18735	Løb | Blåvand
